"Uid","WORK_CONDITION","TERMS_OF_EMP","working_hours","JOB_DEP","Eco_sect","Employer_category","job_category","Job_desc","EMOLUMENT","employee_count"
95800,"C","CDI",1526,"77","FZ","ct_9","O","481a",45038,"tr_6"
95801,"C","CDI",1435,"93","FZ","ct_9","O","542a",19486,"tr_1"
95802,"C","CDI",1834,"75","RZ","ct_5","O","388b",34082,"tr_6"
95815,"C","CDI",1820,"75","JA","ct_9","O","388a",33153,"tr_6"
95816,"P","CDI",686,"93","QA","ct_6","O","526b",5154,"tr_1"
95817,"C","CDI",472,"37","IZ","ct_6","O","561c",4987,"tr_1"
95822,"C","CDI",679,"75","IZ","ct_9","O","561f",12848,"tr_5"
95823,"C","CDI",1833,"93","CL","ct_9","O","383a",42685,"tr_6"
95827,"C","CDI",1305,"01","NZ","ct_9","O","479b",19288,"tr_2"
95833,"C","CDI",1750,"92","PZ","ct_8","O","525b",24543,"tr_3"
95834,"C","CDI",1645,"93","FZ","ct_9","O","632f",22956,"tr_6"
95836,"P","CDI",1160,"93","PZ","ct_8","O","423b",37941,"tr_4"
95840,"C","CDI",1822,"93","GZ","ct_9","O","461b",43189,"tr_5"
95854,"C","CDI",1791,"93","NZ","ct_9","O","534a",14528,"tr_5"
95860,"C","CDI",2020,"75","KZ","ct_9","O","376b",49279,"tr_4"
95865,"C","CDI",1057,"75","QA","ct_9","O","526b",11685,"tr_1"
95869,"C","CDI",2550,"94","KZ","ct_9","O","467a",37803,"tr_6"
95870,"C","CDI",1750,"93","GZ","ct_9","O","526b",23858,"tr_2"
95872,"C","CDI",1507,"92","HZ","ct_9","O","641a",11669,"tr_1"
95873,"C","CDI",2028,"93","GZ","ct_9","O","551a",19934,"tr_1"
95874,"C","CDD",1833,"69","PZ","ct_1","O","342c",31256,"tr_6"
95885,"C","CDI",1709,"93","QB","ct_8","O","526d",20135,"tr_4"
95887,"P","CDI",590,"92","FZ","ct_9","O","624d",5654,"tr_3"
95893,"C","CDI",1820,"94","HZ","ct_9","O","333c",42959,"tr_3"
95894,"P","CDI",792,"93","NZ","ct_9","O","534a",7530,"tr_6"
95895,"C","CDI",1820,"75","PZ","ct_8","O","422d",52760,"tr_4"
95896,"C","CDI",1466,"94","FZ","ct_9","O","632g",20701,"tr_4"
95898,"C","APP",1636,"75","MA","ct_9","A","388a",19415,"tr_3"
95905,"C","APP",936,"93","HZ","ct_9","A","461f",15086,"tr_6"
95908,"C","CDI",451,"75","GZ","ct_6","O","552a",5218,"tr_1"
95912,"C","CDI",1816,"94","HZ","ct_9","O","652a",10863,"tr_5"
95914,"C","CDI",1973,"75","QA","ct_9","O","526e",20727,"tr_2"
95920,"C","CDI",1802,"93","MA","ct_9","O","478c",29930,"tr_1"
95921,"C","CDI",1909,"75","GZ","ct_9","O","372a",48329,"tr_2"
95924,"C","CDI",854,"75","FZ","ct_9","O","632g",5820,"tr_1"
95925,"C","CDI",1820,"94","SZ","ct_8","O","373d",36026,"tr_1"
95934,"C","CDI",1849,"94","OZ","ct_2","O","333f",39824,"tr_4"
95939,"C","CDI",1820,"75","FZ","ct_9","O","543g",29143,"tr_2"
95944,"N","CDI",1705,"94","GZ","ct_9","O","374b",28967,"tr_6"
95945,"C","CDI",2503,"94","QB","ct_8","O","525d",31071,"tr_3"
95948,"C","CDI",1748,"94","MC","ct_9","O","632g",14410,"tr_1"
95960,"C","CDI",1153,"78","GZ","ct_9","O","554c",5128,"tr_1"
95966,"P","CDI",1038,"94","QA","ct_8","O","431f",17753,"tr_6"
95967,"C","CDI",1820,"75","FZ","ct_9","O","376g",50869,"tr_4"
95986,"C","CDI",1805,"94","QB","ct_8","O","526d",19896,"tr_3"
95987,"C","CDI",1820,"75","OZ","ct_4","O","376f",50992,"tr_6"
95990,"C","CDI",1761,"78","CL","ct_9","O","387b",36225,"tr_6"
95991,"N","CDD",784,"94","JA","ct_9","O","465b",20913,"tr_1"
95992,"C","CDI",2054,"75","HZ","ct_5","O","546b",32207,"tr_6"
95993,"C","CDI",152,"94","NZ","ct_9","O","373d",8622,"tr_0"
95999,"P","CDI",472,"94","OZ","ct_8","O","545d",7984,"tr_6"
96011,"C","CDI",1435,"94","GZ","ct_9","O","543c",20875,"tr_1"
96013,"C","CDI",1545,"75","MC","ct_9","O","464a",16514,"tr_1"
96016,"C","CDI",1650,"75","PZ","ct_8","O","422c",19200,"tr_5"
96025,"C","CDI",2289,"77","GZ","ct_5","O","376g",48849,"tr_6"
96035,"C","AUT",1820,"93","OZ","ct_2","O","351a",51562,"tr_6"
96036,"C","CDI",1885,"93","DZ","ct_9","O","485a",26407,"tr_6"
96038,"C","CDI",1405,"75","SZ","ct_9","O","562b",20104,"tr_3"
96039,"C","CDI",1653,"94","QA","ct_8","O","477d",23411,"tr_0"
96047,"C","CDD",1169,"94","QA","ct_9","O","526b",11183,"tr_4"
96049,"C","CDI",1299,"75","QB","ct_8","O","543g",15733,"tr_4"
96050,"C","CDI",2087,"03","CI","ct_9","O","373c",60521,"tr_4"
96051,"C","CDI",1820,"93","PZ","ct_1","O","333a",65878,"tr_3"
96055,"C","CDI",1842,"94","QA","ct_8","O","526a",20691,"tr_5"
96058,"C","CDI",2819,"94","QB","ct_8","O","526d",30272,"tr_3"
96061,"C","CDI",1820,"94","HZ","ct_9","O","333c",30347,"tr_3"
96073,"C","CDI",1938,"75","QB","ct_8","O","526a",23779,"tr_6"
96084,"C","CDD",250,"94","JA","ct_9","O","461e",7332,"tr_3"
96088,"C","CDI",152,"92","MA","ct_9","O","472a",7679,"tr_3"
96090,"C","CDI",1810,"75","HZ","ct_9","O","534a",19511,"tr_1"
96092,"C","CDI",1054,"94","NZ","ct_9","O","534a",8460,"tr_1"
96093,"C","CDI",2074,"75","HZ","ct_5","O","641b",25326,"tr_6"
96097,"C","CDI",564,"75","HZ","ct_9","O","641a",8725,"tr_0"
96100,"C","AUT",1820,"94","OZ","ct_2","O","526c",21816,"tr_6"
96101,"C","CDI",1820,"92","MA","ct_9","O","372e",61915,"tr_5"
96105,"C","CDI",1785,"94","FZ","ct_9","O","382c",30446,"tr_2"
96110,"C","CDI",1472,"75","FZ","ct_9","O","633a",18493,"tr_1"
96111,"C","CDI",1980,"94","GZ","ct_9","O","552a",23947,"tr_6"
96114,"C","CDI",1820,"94","HZ","ct_9","O","451a",22475,"tr_3"
96118,"C","CDI",1647,"94","GZ","ct_9","O","551a",19737,"tr_5"
96134,"C","CDI",1740,"94","CM","ct_9","O","643a",16681,"tr_2"
96137,"C","CDI",784,"75","HZ","ct_9","O","461d",34574,"tr_3"
96138,"C","CDI",1820,"75","MA","ct_9","O","372a",57352,"tr_5"
96140,"P","CDI",302,"75","QB","ct_2","O","451g",4976,"tr_6"
96150,"C","CDI",1621,"93","QB","ct_9","O","525d",17763,"tr_4"
96155,"C","CDI",1684,"92","GZ","ct_9","O","543h",18772,"tr_6"
96159,"C","CDI",1778,"92","CE","ct_9","O","388b",50119,"tr_6"
96166,"C","CDI",1820,"75","GZ","ct_9","O","388d",91845,"tr_6"
96168,"C","CDI",1810,"75","HZ","ct_9","O","333c",36084,"tr_6"
96170,"C","CDI",1151,"94","FZ","ct_9","O","481a",20345,"tr_0"
96172,"C","CDI",1589,"77","CI","ct_9","O","386b",47878,"tr_6"
96175,"C","CDI",1904,"94","QA","ct_9","O","526a",32086,"tr_5"
96177,"C","CDI",1877,"93","JC","ct_9","O","388a",54916,"tr_5"
96178,"C","CDI",1695,"94","GZ","ct_9","O","462b",20718,"tr_3"
96183,"C","CDI",1480,"77","RZ","ct_9","O","372d",36877,"tr_6"
96187,"C","CDI",393,"75","QB","ct_9","O","526a",4401,"tr_4"
96188,"C","AUT",1820,"94","OZ","ct_1","O","531a",22941,"tr_6"
96192,"C","CDI",1267,"92","MA","ct_9","O","478c",17280,"tr_6"
96195,"C","CDI",1364,"94","LZ","ct_9","O","542a",13031,"tr_3"
96197,"C","CDI",1608,"94","LZ","ct_9","O","463e",10251,"tr_1"
96199,"C","CDI",1720,"92","JC","ct_9","O","543f",49881,"tr_3"
96200,"C","CDI",2028,"78","JC","ct_9","O","544a",25458,"tr_4"
96201,"C","CDI",1722,"92","JA","ct_9","O","352a",51779,"tr_6"
96203,"C","CDI",1748,"94","QB","ct_8","O","525d",17628,"tr_4"
96212,"C","CDI",1820,"92","MA","ct_9","O","461d",41492,"tr_5"
96216,"C","CDI",1554,"75","HZ","ct_9","O","654b",28367,"tr_6"
96217,"C","CDI",1617,"94","GZ","ct_9","O","554b",14892,"tr_1"
96228,"C","CDI",1269,"77","QB","ct_8","O","434b",13246,"tr_1"
96231,"C","AUT",1870,"93","PZ","ct_2","O","421b",31270,"tr_3"
96232,"P","CDI",936,"94","QB","ct_8","O","525d",11905,"tr_4"
96236,"C","CDI",911,"77","GZ","ct_9","O","684a",8099,"tr_0"
96243,"C","CDI",1728,"75","QA","ct_8","O","434d",20178,"tr_2"
96248,"C","CDI",1674,"94","NZ","ct_9","O","542a",22268,"tr_1"
96256,"C","CDI",1531,"75","GZ","ct_9","O","636d",25735,"tr_1"
96257,"C","APP",1771,"93","SZ","ct_9","A","562b",3412,"tr_2"
96259,"C","CDI",1421,"94","RZ","ct_9","O","424a",23507,"tr_0"
96260,"C","CDI",1820,"94","PZ","ct_1","O","422a",23650,"tr_3"
96263,"C","CDI",1820,"51","FZ","ct_9","O","472c",16003,"tr_1"
96266,"P","CDI",867,"75","QB","ct_2","O","621f",8445,"tr_6"
96269,"C","CDI",1350,"75","JC","ct_9","O","388b",20884,"tr_6"
96277,"C","CDI",1771,"75","GZ","ct_9","O","554e",57080,"tr_2"
96279,"C","APP",1634,"94","GZ","ct_9","A","463e",16207,"tr_3"
96283,"C","CDI",1826,"94","HZ","ct_9","O","333c",30633,"tr_6"
96286,"P","CDI",970,"94","IZ","ct_9","O","561d",10194,"tr_3"
96292,"C","TTP",1082,"94","NZ","ct_9","O","676a",12443,"tr_1"
96296,"C","CDI",1580,"94","QA","ct_9","O","433a",25007,"tr_2"
96298,"P","CDI",1274,"92","QA","ct_8","O","461c",16942,"tr_6"
96301,"C","CDI",667,"94","HZ","ct_9","O","477a",8802,"tr_5"
96306,"C","CDI",609,"92","DZ","ct_9","O","374c",33481,"tr_6"
96317,"P","CDI",2048,"75","QB","ct_4","O","524b",32528,"tr_4"
96322,"C","CDI",1792,"93","DZ","ct_9","O","464a",39802,"tr_4"
96325,"C","CDI",546,"94","CC","ct_9","O","641a",8750,"tr_5"
96326,"C","CDI",1833,"77","GZ","ct_9","O","552a",25552,"tr_6"
96327,"P","CDI",1820,"94","QA","ct_9","O","526a",18882,"tr_5"
96328,"C","CDI",1360,"78","NZ","ct_9","O","534a",16189,"tr_5"
96331,"C","CDI",1820,"94","QB","ct_8","O","434a",24300,"tr_1"
96337,"C","CDI",1820,"94","OZ","ct_8","O","461d",20693,"tr_5"
96338,"C","CDI",1530,"94","QB","ct_9","O","525d",8551,"tr_4"
96343,"C","CDI",1820,"95","FZ","ct_9","O","477b",31658,"tr_6"
96345,"C","CDI",608,"75","HZ","ct_9","O","641b",5723,"tr_1"
96347,"C","CDI",1820,"75","KZ","ct_8","O","373b",39207,"tr_6"
96354,"C","CDI",1568,"75","PZ","ct_9","O","373c",30280,"tr_3"
96355,"P","AUT",1047,"94","QB","ct_8","X","563b",8213,"tr_1"
96358,"C","CDI",2029,"75","KZ","ct_9","O","376b",56391,"tr_6"
96367,"C","CDI",1074,"75","IZ","ct_9","O","468a",15490,"tr_2"
96370,"C","APP",399,"77","MC","ct_9","A","478b",2159,"tr_1"
96372,"C","AUT",1936,"94","QA","ct_3","O","526a",22523,"tr_6"
96376,"C","CDI",1820,"93","NZ","ct_9","O","477b",25741,"tr_5"
96378,"C","CDI",2028,"94","GZ","ct_6","O","552a",19934,"tr_1"
96393,"C","CDI",1980,"93","NZ","ct_9","O","388c",54068,"tr_6"
96395,"C","CDI",1888,"91","HZ","ct_9","O","521a",18042,"tr_6"
96407,"C","CDI",1123,"75","IZ","ct_9","O","554a",9230,"tr_1"
96410,"C","CDI",1824,"75","OZ","ct_8","O","467d",33624,"tr_6"
96416,"C","CDI",1748,"92","CL","ct_9","O","474c",48897,"tr_5"
96424,"C","CDI",1820,"92","PZ","ct_8","O","341a",25889,"tr_4"
96427,"C","CDI",945,"93","QA","ct_9","O","525d",9496,"tr_6"
96435,"C","CDI",1622,"93","GZ","ct_9","O","462b",22185,"tr_4"
96441,"C","CDI",1434,"93","HZ","ct_9","O","389b",27262,"tr_6"
96451,"C","CDI",1129,"75","MA","ct_9","O","471a",20574,"tr_1"
96460,"C","CDI",1617,"78","FZ","ct_9","O","542a",27683,"tr_6"
96467,"C","CDI",1863,"75","NZ","ct_9","O","543h",21275,"tr_6"
96478,"C","CDI",1820,"94","PZ","ct_1","O","422a",23473,"tr_3"
96480,"C","AUT",1777,"75","SZ","ct_8","X","526b",12684,"tr_3"
96492,"C","CDI",1537,"75","NZ","ct_9","O","372c",44269,"tr_3"
96499,"C","CDI",551,"75","MA","ct_9","O","374d",50369,"tr_2"
96500,"C","APP",1925,"93","DZ","ct_9","A","461e",20734,"tr_5"
96503,"P","CDI",633,"93","NZ","ct_9","O","684a",4899,"tr_6"
96512,"C","CDI",1757,"75","KZ","ct_9","O","372b",44731,"tr_5"
96513,"C","CDI",2313,"94","QA","ct_9","O","526e",23454,"tr_1"
96518,"C","CDI",1810,"92","QB","ct_9","O","526a",21687,"tr_4"
96519,"C","CDI",1045,"94","SZ","ct_9","O","562b",7736,"tr_1"
96524,"C","CDD",304,"75","RZ","ct_9","O","543b",11784,"tr_5"
96530,"C","CDI",1387,"75","NZ","ct_9","O","372b",46338,"tr_6"
96534,"P","CDI",999,"93","HZ","ct_9","O","477a",17211,"tr_6"
96535,"C","CDI",1750,"94","QB","ct_8","O","432d",20608,"tr_3"
96541,"N","TTP",1475,"75","NZ","ct_9","O","633a",17931,"tr_1"
96553,"C","CDI",1820,"75","QB","ct_8","O","435b",39275,"tr_6"
96557,"P","CDI",1388,"94","MA","ct_9","O","541b",24050,"tr_4"
96564,"C","CDI",1733,"94","CL","ct_9","O","383a",28989,"tr_6"
96572,"C","CDI",2091,"94","HZ","ct_5","O","641b",32376,"tr_6"
96581,"C","CDI",1266,"94","HZ","ct_9","O","652a",15572,"tr_6"
96590,"C","CDI",1749,"77","FZ","ct_9","O","632f",27014,"tr_3"
96597,"C","CDI",616,"75","IZ","ct_9","O","488a",28113,"tr_2"
96600,"N","CDD",1006,"92","JA","ct_9","O","637c",29533,"tr_1"
96604,"N","CDI",3000,"94","QB","ct_7","O","563a",24773,"tr_0"
96605,"C","CDI",1820,"94","PZ","ct_1","O","422a",25519,"tr_3"
96606,"C","CDI",1820,"91","FZ","ct_9","O","382a",50175,"tr_5"
96609,"C","CDI",1598,"92","GZ","ct_9","O","634c",20250,"tr_4"
96620,"C","CDD",886,"94","QB","ct_8","O","435b",10893,"tr_4"
96626,"C","AUT",1848,"93","PZ","ct_1","O","341a",30378,"tr_4"
96629,"P","CDI",1706,"75","PZ","ct_2","O","333f",19425,"tr_4"
96639,"C","CDI",1234,"94","QA","ct_9","O","526e",25628,"tr_3"
96645,"C","CDI",1887,"93","FZ","ct_9","O","477c",23715,"tr_5"
96648,"C","CDI",1820,"75","KZ","ct_9","O","376a",67341,"tr_5"
96652,"C","CDI",1850,"94","GZ","ct_9","O","551a",18142,"tr_4"
96653,"C","CDI",1846,"94","KZ","ct_9","O","461d",43286,"tr_6"
96656,"C","CDI",943,"75","QB","ct_8","O","434d",13233,"tr_2"
96658,"C","CDI",1462,"75","GZ","ct_9","O","463e",50277,"tr_4"
96662,"C","CDI",2209,"94","JC","ct_9","O","463a",12545,"tr_1"
96679,"C","CDI",420,"94","QB","ct_9","O","526a",4842,"tr_4"
96684,"C","CDI",2028,"94","GZ","ct_9","O","463e",57571,"tr_4"
96688,"C","CDI",1821,"92","JC","ct_9","O","461c",32989,"tr_0"
96702,"C","CDI",1820,"77","HZ","ct_9","O","621c",26345,"tr_3"
96704,"C","CDI",1820,"94","QB","ct_8","O","373d",38945,"tr_2"
96710,"C","AUT",1687,"94","QB","ct_8","O","676e",9164,"tr_5"
96712,"C","CDI",2106,"75","QA","ct_9","O","526a",24458,"tr_4"
96715,"C","CDI",1820,"75","NZ","ct_9","O","534a",15966,"tr_6"
96719,"C","CDI",1820,"75","OZ","ct_8","O","434b",23842,"tr_4"
96721,"C","CDD",819,"92","FZ","ct_9","O","632h",10201,"tr_1"
96727,"C","CDI",1820,"92","GZ","ct_9","O","385c",60393,"tr_6"
96730,"C","CDI",1820,"92","KZ","ct_9","O","467b",48398,"tr_6"
96733,"C","CDI",565,"94","SZ","ct_9","O","562a",4414,"tr_1"
96734,"P","CDI",1216,"94","IZ","ct_9","O","636d",9834,"tr_1"
96735,"C","CDI",1733,"92","FZ","ct_9","O","628b",22088,"tr_6"
96743,"C","CDI",1604,"91","MC","ct_9","O","676a",19473,"tr_4"
96761,"C","CDD",1820,"94","SZ","ct_8","O","543g",21475,"tr_6"
96767,"C","CDI",1820,"92","DZ","ct_9","O","477c",26179,"tr_6"
96768,"C","CDI",1781,"78","NZ","ct_9","O","534a",15889,"tr_4"
96770,"C","CDI",1699,"75","PZ","ct_9","O","333e",25563,"tr_2"
96773,"C","CDI",1820,"75","HZ","ct_9","O","333c",38630,"tr_3"
96777,"C","CDI",1172,"94","JA","ct_8","O","461b",16698,"tr_1"
96778,"C","CDI",2044,"94","OZ","ct_8","O","545d",27044,"tr_6"
96780,"C","CDI",1666,"92","JC","ct_9","O","465a",20945,"tr_1"
96789,"C","CDI",1342,"75","MA","ct_9","O","372a",44205,"tr_6"
96790,"C","CDI",1819,"93","OZ","ct_1","O","523b",81261,"tr_6"
96791,"C","CDI",1084,"77","RZ","ct_9","O","485b",18797,"tr_6"
96793,"C","CDD",1739,"75","QA","ct_3","O","525d",18789,"tr_6"
96794,"P","CDI",997,"94","GZ","ct_9","O","551a",12945,"tr_4"
96799,"N","CDI",1901,"94","TZ","ct_7","O","563c",18236,"tr_1"
96803,"C","CDI",1819,"75","OZ","ct_1","O","333e",43301,"tr_6"
96805,"C","CDI",1771,"93","GZ","ct_9","O","374d",66287,"tr_3"
96807,"C","CDI",1943,"94","LZ","ct_9","O","552a",37991,"tr_6"
96814,"P","CDI",280,"93","NZ","ct_9","O","534a",2366,"tr_4"
96816,"C","CDI",1947,"94","QA","ct_9","O","431f",28814,"tr_5"
96822,"C","CDI",1843,"92","QB","ct_8","O","676c",18208,"tr_5"
96824,"C","CDI",1820,"92","JB","ct_9","O","388a",52247,"tr_5"
96831,"C","CDI",565,"93","GZ","ct_9","O","556a",4152,"tr_1"
96841,"C","CDI",1923,"78","NZ","ct_9","O","534a",18713,"tr_4"
96842,"C","CDI",1971,"94","GZ","ct_9","O","551a",19552,"tr_2"
96843,"C","CDI",1885,"94","MC","ct_9","O","465a",25995,"tr_1"
96849,"C","CDI",1643,"94","CG","ct_9","O","643a",16344,"tr_1"
96850,"C","CDI",1764,"94","CH","ct_9","O","628g",24764,"tr_4"
96857,"P","CDI",1240,"75","PZ","ct_2","O","524c",13732,"tr_3"
96858,"C","CDI",1888,"92","QB","ct_8","O","526d",22942,"tr_4"
96863,"C","CDI",1752,"94","MA","ct_9","O","554j",16954,"tr_1"
96866,"C","CDI",407,"75","IZ","ct_9","O","543h",5605,"tr_1"
96867,"C","CDI",1404,"92","QB","ct_8","O","676c",14538,"tr_5"
96872,"C","CDI",1236,"75","IZ","ct_9","O","636d",11422,"tr_1"
96876,"C","AUT",1651,"92","MA","ct_9","X","543b",11804,"tr_4"
96877,"C","TTP",523,"94","NZ","ct_9","O","676c",4703,"tr_1"
96885,"C","CDI",1882,"94","GZ","ct_9","O","484a",24951,"tr_6"
96887,"C","CDI",1820,"75","QA","ct_3","O","332b",31601,"tr_6"
96893,"C","CDI",1874,"94","OZ","ct_8","O","467d",28913,"tr_6"
96894,"C","CDI",1990,"78","CL","ct_9","O","465a",42452,"tr_6"
96896,"P","CDD",719,"94","QB","ct_8","O","563b",6608,"tr_3"
96898,"C","AUT",1820,"94","PZ","ct_1","O","341b",52258,"tr_4"
96912,"C","CDI",1486,"75","JC","ct_9","O","388b",72069,"tr_3"
96915,"C","CDI",1431,"94","GZ","ct_9","O","554e",12217,"tr_1"
96919,"C","CDI",1417,"93","GZ","ct_9","O","374b",30693,"tr_0"
96920,"C","CDI",1820,"94","HZ","ct_9","O","333c",42924,"tr_6"
96922,"C","CDI",847,"95","NZ","ct_9","O","386e",12945,"tr_4"
96923,"C","CDI",1645,"93","CG","ct_9","O","373b",39013,"tr_5"
96926,"C","APP",896,"94","HZ","ct_9","A","451a",11215,"tr_5"
96928,"C","CDI",1785,"75","QA","ct_8","O","526a",16255,"tr_6"
96936,"C","CDI",1820,"75","JC","ct_9","O","388c",30626,"tr_3"
96937,"C","CDI",1567,"75","GZ","ct_9","O","551a",17003,"tr_4"
96938,"C","CDI",1820,"94","GZ","ct_9","O","624g",33992,"tr_2"
96943,"C","AUT",1744,"75","MC","ct_9","X","461f",15988,"tr_2"
96944,"P","CDI",1085,"94","RZ","ct_9","O","465a",24122,"tr_2"
96955,"C","CDI",1697,"75","GZ","ct_9","O","653a",20434,"tr_1"
96959,"C","AUT",1888,"94","QA","ct_3","O","526a",26997,"tr_6"
96964,"N","CDD",1281,"75","JA","ct_9","O","465b",21541,"tr_2"
96967,"C","CDI",1629,"08","FZ","ct_9","O","681a",16208,"tr_5"
96970,"N","CDI",155,"92","QB","ct_7","O","563b",2295,"tr_1"
96975,"C","CDI",1064,"92","JC","ct_9","O","374c",51659,"tr_6"
96976,"C","CDI",165,"93","GZ","ct_6","O","344d",3581,"tr_1"
96979,"C","CDI",1549,"77","FZ","ct_9","O","621b",13316,"tr_1"
96983,"C","CDI",1820,"93","OZ","ct_1","O","477a",29636,"tr_6"
96987,"C","CDI",1771,"75","CI","ct_9","O","388d",56827,"tr_1"
97000,"C","AUT",1820,"94","PZ","ct_1","O","341a",24787,"tr_4"
97002,"C","CDI",1064,"91","QA","ct_9","O","561d",13926,"tr_5"
97005,"C","CDI",1809,"75","NZ","ct_9","O","628b",24337,"tr_5"
97007,"C","CDI",1195,"91","EZ","ct_9","O","644a",20465,"tr_5"
97010,"C","AUT",980,"94","KZ","ct_9","X","564b",3762,"tr_1"
97020,"P","CDI",1684,"94","GZ","ct_9","O","653a",14744,"tr_1"
97022,"C","CDI",1508,"94","QA","ct_9","O","526e",16491,"tr_1"
97030,"C","CDI",1605,"94","CG","ct_9","O","373d",39856,"tr_3"
97035,"C","CDI",1737,"75","GZ","ct_9","O","553b",20239,"tr_6"
97037,"C","CDI",1982,"92","NZ","ct_9","O","461f",23880,"tr_0"
97039,"C","CDI",1486,"75","JC","ct_9","O","388b",58694,"tr_3"
97041,"C","CDI",1778,"93","HZ","ct_9","O","373b",35137,"tr_6"
97045,"C","CDI",1764,"94","CH","ct_9","O","628g",25637,"tr_4"
97047,"C","CDI",1824,"75","JC","ct_9","O","388c",47458,"tr_4"
97053,"C","CDI",1820,"92","JA","ct_9","O","374c",52689,"tr_6"
97055,"C","CDI",2124,"75","HZ","ct_5","O","655a",39799,"tr_6"
97056,"C","CDI",1873,"75","JC","ct_9","O","388c",45498,"tr_1"
97058,"C","CDI",1708,"75","JA","ct_9","O","353a",33333,"tr_3"
97062,"C","CDI",1669,"94","FZ","ct_9","O","543f",26499,"tr_1"
97063,"C","CDI",1404,"93","FZ","ct_9","O","543h",16729,"tr_1"
97065,"C","CDI",1254,"94","FZ","ct_9","O","481a",18840,"tr_5"
97071,"C","CDI",1820,"75","KZ","ct_9","O","467b",30422,"tr_6"
97074,"C","CDI",1255,"94","NZ","ct_9","O","534a",14676,"tr_6"
97079,"C","AUT",1819,"94","OZ","ct_2","O","621f",19518,"tr_6"
97084,"C","CDI",1254,"75","GZ","ct_9","O","554f",19365,"tr_3"
97088,"C","CDI",1778,"75","JC","ct_9","O","388a",42104,"tr_6"
97106,"C","CDI",1428,"92","QB","ct_9","O","525d",18951,"tr_4"
97113,"C","CDI",1877,"94","LZ","ct_5","O","451g",25416,"tr_5"
97128,"C","CDI",1626,"93","NZ","ct_9","O","477b",20782,"tr_4"
97130,"C","CDI",1809,"75","MA","ct_9","O","543b",28580,"tr_5"
97132,"P","CDI",2875,"91","HZ","ct_9","O","676c",36214,"tr_6"
97133,"P","CDI",1638,"93","HZ","ct_9","O","333c",37595,"tr_6"
97135,"C","CDI",1782,"93","HZ","ct_9","O","621e",24021,"tr_5"
97142,"C","CDI",1825,"93","MA","ct_9","O","542a",19285,"tr_1"
97145,"C","CDI",1820,"75","RZ","ct_1","O","332a",37016,"tr_6"
97150,"C","CDI",1820,"92","QA","ct_8","O","526a",24436,"tr_5"
97154,"C","TTP",1766,"75","NZ","ct_9","O","478b",21498,"tr_2"
97155,"C","CDI",1820,"93","CE","ct_9","O","388c",53443,"tr_6"
97156,"P","CDD",375,"75","GZ","ct_9","O","554e",2546,"tr_1"
97159,"C","CDI",1093,"94","IZ","ct_9","O","561c",11144,"tr_1"
97160,"P","CDI",910,"75","OZ","ct_1","O","333a",12546,"tr_6"
97163,"C","CDI",2028,"94","GZ","ct_9","O","543g",23757,"tr_3"
97164,"P","CDD",340,"93","PZ","ct_1","O","422e",2016,"tr_4"
97166,"C","CDI",1816,"94","OZ","ct_2","O","333f",41129,"tr_6"
97176,"C","CDD",386,"93","NZ","ct_9","O","466a",9617,"tr_1"
97178,"C","CDI",1705,"75","NZ","ct_9","O","546a",25624,"tr_3"
97179,"C","TTP",1673,"75","NZ","ct_9","O","632b",20869,"tr_1"
97190,"C","CDI",1819,"94","OZ","ct_1","O","333e",48024,"tr_5"
97191,"C","CDI",1631,"91","FZ","ct_9","O","621a",32578,"tr_3"
97193,"C","CDI",1822,"94","SZ","ct_9","O","461e",20651,"tr_3"
97199,"C","CDI",1779,"93","KZ","ct_9","O","373a",36182,"tr_6"
97209,"N","CDI",2720,"94","TZ","ct_7","O","563c",26308,"tr_1"
97210,"P","CDI",1718,"75","LZ","ct_9","O","372c",56299,"tr_2"
97212,"C","CDI",1780,"93","KZ","ct_9","O","545c",28651,"tr_6"
97213,"C","CDI",1796,"93","HZ","ct_9","O","371a",48524,"tr_6"
97218,"P","CDI",182,"94","QA","ct_3","O","344a",4566,"tr_6"
97219,"C","CDI",1944,"94","QA","ct_8","O","526a",22984,"tr_6"
97221,"C","CDD",444,"93","FZ","ct_9","O","684a",5417,"tr_3"
97223,"C","CDI",243,"94","GZ","ct_9","O","534a",1722,"tr_1"
97227,"P","CDI",130,"75","CB","ct_9","O","461c",1103,"tr_1"
97240,"C","CDI",214,"94","CI","ct_9","O","541d",2735,"tr_4"
97249,"C","CDI",1820,"94","CF","ct_9","O","387d",28387,"tr_6"
97253,"C","CDI",1673,"91","FZ","ct_9","O","481a",37974,"tr_3"
97259,"C","CDI",909,"94","IZ","ct_9","O","468a",12304,"tr_2"
97267,"C","CDI",1225,"94","MA","ct_9","O","373c",52042,"tr_0"
97274,"C","CDI",1820,"75","KZ","ct_9","O","388c",56959,"tr_6"
97277,"C","AUT",1832,"92","OZ","ct_1","O","531a",27630,"tr_6"
97289,"C","CDI",1840,"78","PZ","ct_8","O","422a",43397,"tr_3"
97295,"C","CDI",1818,"92","OZ","ct_1","O","525c",59418,"tr_6"
97308,"C","CDI",1277,"94","SZ","ct_8","O","526b",17928,"tr_3"
97311,"C","CDI",1982,"92","NZ","ct_9","O","461f",22291,"tr_0"
97313,"C","CDI",1857,"75","CL","ct_9","O","385c",45268,"tr_2"
97314,"C","CDI",1174,"75","QB","ct_9","O","434b",10792,"tr_6"
