"Uid","Familty_type","Highest_diploma","insee_code","Job_42","ACT","sex","Studying","age_2020","target"
94012,"FT.4.3","EDU1-1","93010","csp_6_3","AT1|2","Male",FALSE,65,509.849755929102
94015,"FT.3.2","EDU1-4","93010","csp_5_2","AT1|1","Female",FALSE,57,200.174481961582
94016,"FT.3.2","EDU3","93010","csp_8_5","AT2|2","Male",TRUE,17,588.027066850443
94018,"FT.4.1","EDU1-3","93010","csp_4_3","AT1|1","Female",FALSE,49,298.973315844215
94023,"FT.1.2","EDU1-2","93010","csp_7_7","AT2|1","Female",FALSE,86,426.901260521309
94025,"FT.4.2","EDU3","93010","csp_6_7","AT1|2","Male",FALSE,28,610.911972044505
94031,"FT.4.2","EDU1-3","93013","csp_5_6","AT1|2","Female",FALSE,47,306.91310642362
94034,"FT.4.2","EDU1-4","93013","csp_8_1","AT1|2","Female",FALSE,32,576.735517702302
94037,"FT.4.3","EDU1-1","93013","csp_7_8","AT2|1","Male",FALSE,86,323.545785065085
94038,"FT.4.4","EDU1-8","93013","csp_4_2","AT1|2","Male",FALSE,33,591.934836761973
94039,"FT.3.2","EDU3","93013","csp_6_7","AT1|1","Male",FALSE,25,634.917279813188
94040,"FT.4.1","EDU1-6","93013","csp_5_6","AT1|1","Female",TRUE,35,227.24081218987
94041,"FT.4.4","EDU1","93014","csp_7_7","AT2|1","Female",FALSE,66,415.138999540429
94042,"FT.1.2","EDU1-3","93014","csp_7_7","AT2|1","Female",FALSE,99,388.155154603916
94045,"FT.4.4","EDU1-1","93014","csp_7_4","AT2|1","Male",FALSE,88,438.297093296527
94046,"FT.4.4","EDU1","93014","csp_8_6","AT2|4","Female",FALSE,63,479.055365341947
94055,"FT.4.1","EDU1-2","93014","csp_5_5","AT1|1","Female",FALSE,47,278.163849505368
94058,"FT.4.4","EDU1-3","93014","csp_7_5","AT2|1","Male",FALSE,79,389.756252354919
94060,"FT.3.1","EDU1-3","93014","csp_6_3","AT1|2","Male",FALSE,61,591.550228614031
94065,"FT.4.1","EDU1-8","93014","csp_3_8","AT1|1","Female",FALSE,36,341.733642483037
94067,"FT.4.1","EDU1","93014","csp_6_8","AT1|1","Male",FALSE,45,473.022148415239
94069,"FT.1.1","EDU1-6","93014","csp_5_4","AT1|1","Male",FALSE,30,290.702740865838
94070,"FT.1.2","EDU1-4","93014","csp_7_5","AT2|1","Female",FALSE,89,335.250390752088
94071,"FT.4.2","EDU2","93014","csp_6_8","AT1|1","Male",FALSE,60,326.089918206677
94073,"FT.4.4","EDU1-3","93014","csp_7_2","AT2|1","Male",FALSE,83,385.979729332056
94074,"FT.3.2","EDU1-3","93014","csp_5_2","AT1|1","Female",FALSE,53,418.066903292643
94075,"FT.1.1","EDU1-8","93014","csp_4_7","AT1|2","Male",FALSE,27,549.355053522032
94077,"FT.4.1","EDU1-4","93015","csp_4_5","AT1|1","Female",FALSE,48,238.697950515301
94079,"FT.4.3","EDU1","93015","csp_6_8","AT1|2","Male",FALSE,61,523.141305300906
94081,"FT.4.1","EDU1-6","93015","csp_4_7","AT1|1","Male",FALSE,37,363.980976041133
94089,"FT.1.1","EDU1-8","93027","csp_3_8","AT1|1","Male",FALSE,37,500.922784220314
94090,"FT.4.3","EDU1-6","93027","csp_5_4","AT1|1","Female",FALSE,61,150.280929877875
94091,"FT.1.2","EDU1-4","93027","csp_4_6","AT1|2","Female",FALSE,48,507.517996805683
94092,"FT.4.3","EDU2","93027","csp_6_8","AT1|1","Female",FALSE,60,384.610690084341
94095,"FT.3.2","EDU3","93027","csp_8_4","AT2|2","Male",TRUE,15,579.829239130265
94096,"FT.1.1","EDU1-7","93027","csp_6_2","AT1|2","Male",FALSE,49,532.713648115952
94097,"FT.1.1","EDU1-5","93027","csp_8_5","AT2|5","Male",FALSE,30,710.578845817955
94101,"FT.4.4","EDU1-8","93027","csp_4_6","AT1|2","Male",FALSE,29,588.582949120676
94102,"FT.4.1","EDU2","93027","csp_5_5","AT1|1","Female",FALSE,28,222.310963112009
94103,"FT.4.2","EDU1-6","93027","csp_8_4","AT2|2","Female",TRUE,23,512.324908039424
94107,"FT.1.1","EDU1-8","93027","csp_5_2","AT1|1","Male",FALSE,33,301.302210732884
94108,"FT.4.2","EDU1-8","93027","csp_4_8","AT1|1","Male",FALSE,46,245.131810754482
94111,"FT.4.1","EDU2","93027","csp_5_6","AT1|1","Female",FALSE,42,207.512360071198
94113,"FT.1.2","EDU1-3","93027","csp_5_4","AT1|1","Female",TRUE,33,125.462282632075
94115,"FT.1.2","EDU1-5","93027","csp_6_2","AT1|1","Female",FALSE,30,551.960128895597
94117,"FT.4.2","EDU1-6","93027","csp_4_2","AT1|2","Female",FALSE,43,355.474553634445
94118,"FT.4.3","EDU2","93027","csp_6_5","AT1|2","Male",FALSE,46,462.219556891771
94119,"FT.2.0","EDU2","93027","csp_4_7","AT1|2","Female",FALSE,29,454.905873578383
94120,"FT.1.1","EDU1-5","93027","csp_4_7","AT1|1","Male",TRUE,29,432.310536085109
94121,"FT.1.1","EDU3","93027","csp_3_8","AT1|1","Male",FALSE,50,329.492540875362
94123,"FT.4.2","EDU1-1","93027","csp_6_2","AT1|1","Male",FALSE,34,419.84268245669
94124,"FT.2.0","EDU1-8","93027","csp_3_1","AT1|1","Female",FALSE,53,406.88929522946
94125,"FT.3.1","EDU2","93027","csp_8_5","AT2|5","Female",FALSE,49,619.061718241326
94130,"FT.4.4","EDU3","93027","csp_5_4","AT1|2","Female",FALSE,38,529.528161182397
94131,"FT.4.2","EDU3","93027","csp_8_5","AT2|4","Female",FALSE,57,370.065809534034
94136,"FT.4.1","EDU1-8","93027","csp_5_6","AT1|1","Female",FALSE,42,269.989555400525
94137,"FT.2.0","EDU1-9","93027","csp_3_4","AT1|1","Female",FALSE,31,464.280743299456
94138,"FT.4.1","EDU1-3","93027","csp_4_6","AT1|1","Male",FALSE,52,293.150379507314
94140,"FT.2.0","EDU1-4","93029","csp_8_4","AT2|2","Female",TRUE,24,539.996400126864
94141,"FT.4.1","EDU1-4","93029","csp_3_8","AT1|1","Female",FALSE,55,321.033476087846
94143,"FT.2.0","EDU3","93029","csp_8_5","AT2|5","Male",FALSE,27,702.290676615875
94145,"FT.4.1","EDU1-7","93029","csp_3_7","AT1|1","Female",FALSE,52,386.345424592213
94146,"FT.4.1","EDU3","93029","csp_6_3","AT1|1","Male",FALSE,41,408.451518027208
94147,"FT.4.3","EDU1-3","93029","csp_5_5","AT1|1","Female",FALSE,64,188.487845470339
94151,"FT.1.2","EDU2","93029","csp_5_6","AT1|1","Female",FALSE,69,276.863629726489
94152,"FT.4.4","EDU2","93029","csp_8_1","AT1|2","Male",FALSE,22,671.478340892416
94153,"FT.2.0","EDU1-5","93029","csp_5_4","AT1|1","Female",FALSE,29,453.377159022666
94155,"FT.4.1","EDU1-2","93029","csp_8_4","AT2|2","Female",TRUE,16,626.403270104319
94158,"FT.4.1","EDU1-6","93029","csp_4_3","AT1|1","Female",FALSE,41,377.37419219747
94159,"FT.4.4","EDU2","93029","csp_7_8","AT2|1","Male",FALSE,82,321.608649772767
94160,"FT.4.2","EDU3","93029","csp_6_8","AT1|2","Female",FALSE,29,611.965305681578
94161,"FT.3.2","EDU1-4","93029","csp_8_5","AT2|4","Female",FALSE,39,415.612122882753
94163,"FT.3.2","EDU1-4","93029","csp_5_6","AT1|1","Female",FALSE,33,409.563266507898
94164,"FT.4.1","EDU1","93029","csp_2_2","AT1|1","Male",FALSE,45,408.976146607587
94165,"FT.4.1","EDU1-2","93029","csp_5_2","AT1|1","Female",FALSE,48,372.179712337628
94167,"FT.1.2","EDU2","93029","csp_7_7","AT2|1","Female",FALSE,82,310.921179695854
94169,"FT.2.0","EDU3","93029","csp_5_3","AT1|1","Male",FALSE,60,445.972482234637
94170,"FT.4.2","EDU1-5","93029","csp_8_5","AT2|4","Female",FALSE,43,361.882306778951
94171,"FT.4.4","EDU3","93029","csp_8_4","AT2|2","Male",TRUE,18,712.687416514785
94173,"FT.4.2","EDU1-2","93029","csp_5_6","AT1|1","Male",FALSE,29,211.487027566954
94174,"FT.4.1","EDU1-4","93029","csp_8_4","AT2|2","Male",TRUE,20,495.352385460548
94175,"FT.4.2","EDU1-8","93029","csp_3_1","AT1|1","Female",FALSE,28,255.694329515643
94177,"FT.4.3","EDU1-5","93029","csp_6_7","AT1|1","Female",FALSE,34,504.674161824915
94180,"FT.4.4","EDU1-6","93029","csp_4_3","AT1|2","Male",FALSE,33,571.804897488672
94181,"FT.4.4","EDU1-4","93029","csp_8_5","AT2|4","Female",FALSE,62,447.346321552342
94182,"FT.4.1","EDU1-7","93029","csp_4_6","AT1|1","Male",FALSE,35,280.283275652446
94183,"FT.3.2","EDU3","93029","csp_5_6","AT1|2","Female",FALSE,56,400.119582064839
94188,"FT.4.4","EDU1-3","93029","csp_7_4","AT2|1","Female",FALSE,73,384.969464517797
94190,"FT.1.2","EDU1-3","93029","csp_7_2","AT2|1","Female",FALSE,75,369.038664213522
94191,"FT.4.1","EDU1-2","93029","csp_6_7","AT1|1","Male",FALSE,56,442.08138721166
94192,"FT.4.4","EDU1-8","93029","csp_7_7","AT2|1","Female",FALSE,68,356.509484621703
94193,"FT.1.2","EDU1","93029","csp_7_8","AT2|1","Female",FALSE,79,369.604244497993
94194,"FT.1.2","EDU1","93029","csp_4_6","AT1|1","Female",FALSE,34,268.848357183231
94195,"FT.4.1","EDU1-2","93029","csp_8_4","AT2|2","Female",TRUE,17,628.265392003844
94197,"FT.4.1","EDU1-3","93029","csp_2_1","AT1|1","Male",FALSE,59,373.4215023256
94203,"FT.4.4","EDU1-5","93029","csp_2_3","AT1|1","Male",FALSE,39,431.678699203636
94204,"FT.3.2","EDU1-8","93029","csp_6_2","AT1|1","Male",FALSE,68,411.753866947705
94205,"FT.4.1","EDU1-4","93029","csp_8_4","AT2|2","Female",TRUE,25,507.061617694427
94206,"FT.4.3","EDU1-1","93029","csp_7_8","AT2|1","Male",FALSE,74,340.621444549085
94208,"FT.3.2","EDU1-5","93029","csp_5_2","AT1|1","Male",FALSE,21,458.597535956752
94211,"FT.4.4","EDU1-3","93029","csp_7_7","AT2|1","Female",FALSE,70,423.839538274981
94213,"FT.4.1","EDU1-8","93029","csp_3_8","AT1|1","Male",FALSE,41,265.390702268206
94214,"FT.4.3","EDU1","93029","csp_5_2","AT1|1","Female",FALSE,64,262.554605629319
94216,"FT.1.2","EDU1-8","93029","csp_3_7","AT1|1","Female",FALSE,33,228.782129693166
94217,"FT.4.1","EDU1-6","93029","csp_4_6","AT1|1","Female",FALSE,40,215.534135651256
94219,"FT.4.1","EDU1-6","93029","csp_3_8","AT1|1","Male",FALSE,61,350.290728958984
94220,"FT.1.2","EDU1-8","93029","csp_7_4","AT2|1","Female",FALSE,81,291.654383037491
94221,"FT.4.2","EDU1-3","93029","csp_8_4","AT2|2","Female",TRUE,19,522.503800746266
94222,"FT.1.2","EDU1-4","93029","csp_7_4","AT2|1","Female",FALSE,79,320.614186018928
94226,"FT.4.1","EDU1-8","93029","csp_3_3","AT1|1","Male",FALSE,39,390.02311810985
94227,"FT.3.1","EDU1-3","93029","csp_7_5","AT2|1","Male",FALSE,79,321.132337548597
94228,"FT.4.2","EDU1-2","93029","csp_8_5","AT2|4","Female",FALSE,54,448.580690405263
94232,"FT.4.1","EDU1-6","93029","csp_4_6","AT1|1","Female",FALSE,50,251.777437029634
94233,"FT.4.1","EDU1-1","93029","csp_2_1","AT1|1","Male",FALSE,36,501.991458973822
94234,"FT.4.1","EDU1-6","93029","csp_6_7","AT1|1","Male",FALSE,35,402.653396214572
94235,"FT.3.2","EDU3","93029","csp_7_7","AT2|1","Female",FALSE,79,349.869342976867
94236,"FT.4.1","EDU3","93029","csp_6_7","AT1|1","Female",FALSE,44,292.576018100607
94239,"FT.1.1","EDU1-7","93029","csp_4_2","AT1|1","Male",FALSE,39,388.248282486684
94243,"FT.2.0","EDU1-2","93029","csp_5_2","AT1|2","Female",FALSE,64,420.053423719523
94244,"FT.4.3","EDU1-8","93029","csp_7_4","AT2|1","Male",FALSE,61,274.673142858747
94249,"FT.4.1","EDU1-8","93029","csp_3_8","AT1|1","Male",FALSE,39,365.284627407025
94252,"FT.4.1","EDU1-4","93029","csp_4_6","AT1|1","Male",FALSE,62,250.55946062291
94253,"FT.1.1","EDU1-2","93029","csp_8_5","AT2|5","Male",FALSE,59,628.234031235055
94255,"FT.4.1","EDU1-6","93029","csp_4_6","AT1|1","Male",FALSE,46,296.728433610458
94258,"FT.3.1","EDU1-3","93030","csp_4_6","AT1|1","Female",FALSE,29,418.605146248782
94259,"FT.4.3","EDU1-3","93030","csp_4_2","AT1|1","Female",FALSE,27,354.343528094837
94262,"FT.4.1","EDU1-6","93030","csp_4_6","AT1|1","Male",FALSE,51,253.141349730442
94263,"FT.4.4","EDU1-4","93030","csp_7_4","AT2|1","Male",FALSE,83,351.859644716152
94265,"FT.4.2","EDU1-3","93030","csp_5_5","AT1|1","Male",FALSE,22,202.254955755513
94266,"FT.4.4","EDU1-3","93030","csp_6_5","AT1|2","Male",FALSE,61,618.675460012373
94270,"FT.4.1","EDU1-3","93031","csp_8_5","AT2|4","Female",TRUE,32,341.000986915139
94271,"FT.3.2","EDU1-3","93031","csp_8_5","AT2|5","Female",FALSE,60,552.428385029997
94273,"FT.1.2","EDU3","93031","csp_7_8","AT2|1","Female",FALSE,67,410.336360055671
94277,"FT.4.4","EDU1","93031","csp_7_7","AT2|1","Female",FALSE,86,360.818723792623
94283,"FT.4.2","EDU1-4","93031","csp_4_6","AT1|1","Male",FALSE,18,358.008947186594
94284,"FT.4.4","EDU1","93031","csp_8_6","AT2|4","Male",FALSE,66,528.944931529944
94285,"FT.4.3","EDU1-3","93031","csp_6_3","AT1|2","Male",FALSE,32,616.922207439455
94286,"FT.4.2","EDU2","93031","csp_8_5","AT2|4","Female",FALSE,35,343.309812775998
94287,"FT.4.1","EDU1-8","93031","csp_3_1","AT1|1","Male",FALSE,42,236.135147381509
94288,"FT.4.4","EDU1-7","93031","csp_4_3","AT1|1","Female",FALSE,24,579.504587827373
94289,"FT.4.1","EDU1-5","93031","csp_5_5","AT1|1","Female",FALSE,31,247.858545799054
94293,"FT.4.1","EDU2","93031","csp_6_8","AT1|1","Female",FALSE,29,428.845596456998
94296,"FT.4.2","EDU1","93031","csp_6_8","AT1|1","Male",FALSE,34,395.218355102379
94298,"FT.1.1","EDU1-5","93031","csp_4_7","AT1|1","Male",FALSE,33,539.500779233774
94299,"FT.4.4","EDU1-7","93031","csp_7_5","AT2|1","Female",FALSE,69,375.838258700251
94302,"FT.4.1","EDU1-9","93031","csp_3_4","AT1|1","Male",FALSE,61,385.942052586676
94303,"FT.4.1","EDU1-3","93031","csp_5_2","AT1|1","Male",FALSE,55,335.483985567491
94305,"FT.4.2","EDU1","93031","csp_2_2","AT1|1","Male",FALSE,47,282.770210896569
94306,"FT.4.1","EDU1-3","93031","csp_5_2","AT1|1","Female",FALSE,52,350.584477889863
94307,"FT.4.1","EDU1-6","93031","csp_5_2","AT1|1","Female",FALSE,45,249.82977489741
94309,"FT.4.1","EDU1-6","93031","csp_4_6","AT1|1","Female",FALSE,43,258.429532197273
94310,"FT.4.2","EDU1-2","93031","csp_8_4","AT2|2","Female",TRUE,17,590.5105867619
94311,"FT.4.4","EDU1-6","93031","csp_8_5","AT2|5","Male",FALSE,56,663.508355979243
94312,"FT.4.1","EDU1-6","93031","csp_4_3","AT1|1","Female",FALSE,59,294.443120370017
94315,"FT.3.2","EDU1","93031","csp_6_3","AT1|1","Male",FALSE,30,463.245989956379
94317,"FT.4.3","EDU2","93031","csp_8_1","AT1|2","Male",FALSE,45,501.380893420519
94322,"FT.4.1","EDU1-3","93031","csp_5_4","AT1|1","Female",FALSE,27,213.949534901249
94323,"FT.4.4","EDU1-4","93031","csp_5_4","AT1|1","Female",FALSE,61,382.791126998995
94324,"FT.2.0","EDU2","93031","csp_6_8","AT1|1","Male",FALSE,56,576.843702576384
94327,"FT.4.2","EDU1-2","93031","csp_8_4","AT2|2","Female",TRUE,15,585.486331237463
94330,"FT.4.1","EDU1-3","93031","csp_5_2","AT1|1","Female",FALSE,54,374.732729711057
94331,"FT.4.4","EDU1-4","93031","csp_8_5","AT2|4","Female",FALSE,40,478.660072066651
94335,"FT.3.2","EDU1-4","93031","csp_5_6","AT1|1","Female",FALSE,56,235.216566377335
94337,"FT.1.1","EDU1-1","93031","csp_7_8","AT2|1","Male",FALSE,74,379.6757976352
94342,"FT.4.1","EDU1-4","93031","csp_4_6","AT1|1","Female",FALSE,34,196.023315684876
94345,"FT.4.4","EDU1-1","93031","csp_7_5","AT2|1","Male",FALSE,70,424.441041833686
94346,"FT.4.4","EDU2","93031","csp_7_8","AT2|1","Female",FALSE,75,370.024968751365
94347,"FT.4.4","EDU1-8","93031","csp_3_8","AT1|1","Female",FALSE,32,420.287233467848
94348,"FT.1.1","EDU1-6","93031","csp_4_7","AT1|1","Male",FALSE,35,280.87125248881
94350,"FT.4.1","EDU1-6","93031","csp_2_1","AT1|1","Male",FALSE,53,297.672567819614
94351,"FT.4.2","EDU1-4","93031","csp_6_3","AT1|1","Male",FALSE,58,265.378353036891
94353,"FT.4.1","EDU1-7","93031","csp_3_3","AT1|1","Female",FALSE,32,330.493539174871
94359,"FT.4.3","EDU1-1","93031","csp_6_3","AT1|2","Male",FALSE,46,528.882074233606
94362,"FT.4.2","EDU1-8","93031","csp_3_8","AT1|1","Male",FALSE,28,255.141741903703
94363,"FT.1.1","EDU1-5","93031","csp_4_6","AT1|1","Male",FALSE,35,300.945061958025
94365,"FT.1.1","EDU1-6","93032","csp_5_4","AT1|1","Male",FALSE,40,300.881841799628
94366,"FT.3.2","EDU3","93032","csp_6_4","AT1|2","Male",FALSE,24,700.24714145218
94367,"FT.4.1","EDU1-4","93032","csp_8_4","AT2|2","Female",TRUE,16,522.453590691951
94371,"FT.4.2","EDU1","93032","csp_8_5","AT2|4","Female",FALSE,42,341.092658612119
94373,"FT.1.1","EDU1-5","93032","csp_6_5","AT1|1","Male",FALSE,51,404.794014395033
94376,"FT.4.3","EDU1-3","93032","csp_7_8","AT2|1","Male",FALSE,76,301.205800196178
94377,"FT.4.4","EDU1-8","93032","csp_4_6","AT1|2","Female",FALSE,33,551.324231559035
94378,"FT.1.2","EDU3","93032","csp_7_7","AT2|1","Female",FALSE,88,365.17474182317
94382,"FT.2.0","EDU1-4","93032","csp_8_4","AT2|2","Female",TRUE,19,554.353595316257
94384,"FT.4.4","EDU1-3","93032","csp_7_5","AT2|1","Male",FALSE,74,376.177208912304
94385,"FT.1.2","EDU1-1","93032","csp_7_7","AT2|1","Female",FALSE,71,434.050819172495
94389,"FT.4.2","EDU2","93032","csp_6_7","AT1|1","Male",FALSE,59,290.550577048162
94393,"FT.4.4","EDU1-3","93032","csp_7_7","AT2|1","Female",FALSE,80,380.048444558548
94394,"FT.4.2","EDU1-5","93032","csp_4_6","AT1|1","Male",FALSE,46,331.596913423128
94395,"FT.4.1","EDU2","93032","csp_5_6","AT1|1","Female",FALSE,51,220.794072594385
94397,"FT.3.2","EDU1","93032","csp_8_5","AT2|4","Female",FALSE,59,428.88825726502
94399,"FT.4.1","EDU1-3","93032","csp_4_3","AT1|1","Female",FALSE,44,371.400996542254
94400,"FT.4.4","EDU2","93032","csp_6_8","AT1|2","Male",FALSE,49,631.182495721433
94401,"FT.4.1","EDU1-9","93032","csp_4_2","AT1|1","Female",FALSE,60,292.952203579373
94403,"FT.4.3","EDU1-3","93032","csp_6_7","AT1|2","Male",FALSE,58,584.829794381714
94404,"FT.2.0","EDU1-5","93032","csp_4_6","AT1|1","Female",FALSE,36,344.261504526701
94406,"FT.1.2","EDU1-7","93032","csp_4_3","AT1|1","Female",FALSE,39,403.621859251258
94410,"FT.4.1","EDU1-3","93032","csp_4_8","AT1|1","Male",FALSE,57,292.518294912435
94413,"FT.4.1","EDU3","93032","csp_8_5","AT2|2","Male",TRUE,16,553.201106486932
94414,"FT.4.1","EDU1-8","93032","csp_3_4","AT1|1","Male",FALSE,48,427.073100993775
94415,"FT.4.4","EDU1-3","93032","csp_7_7","AT2|1","Female",FALSE,70,429.840775651285
94417,"FT.4.1","EDU1-5","93032","csp_4_7","AT1|1","Male",FALSE,24,401.365384623819
94418,"FT.4.1","EDU3","93032","csp_3_3","AT1|1","Male",FALSE,54,428.608046144082
94420,"FT.3.2","EDU1-5","93032","csp_5_6","AT1|2","Female",FALSE,34,367.595540893308
94422,"FT.4.4","EDU1-2","93032","csp_7_8","AT2|1","Female",FALSE,65,478.487199302164
94423,"FT.4.1","EDU1-6","93032","csp_3_7","AT1|1","Male",FALSE,34,266.930257172446
94424,"FT.4.4","EDU2","93033","csp_8_5","AT2|5","Male",FALSE,21,797.453653042241
94426,"FT.4.4","EDU1","93033","csp_8_6","AT2|5","Male",FALSE,60,716.437832644866
94427,"FT.4.4","EDU1-3","93033","csp_6_4","AT1|2","Male",FALSE,34,717.436621276584
94428,"FT.4.1","EDU1-8","93033","csp_3_8","AT1|1","Male",FALSE,35,354.061238827208
94429,"FT.3.2","EDU1-3","93033","csp_6_8","AT1|1","Male",FALSE,23,568.535795995719
94431,"FT.4.3","EDU1-3","93033","csp_5_2","AT1|1","Male",FALSE,26,304.568145116172
94432,"FT.3.2","EDU3","93033","csp_8_5","AT2|2","Male",TRUE,16,619.387691447213
94433,"FT.4.1","EDU1","93033","csp_6_8","AT1|1","Male",FALSE,48,509.329179057598
94439,"FT.3.2","EDU1-6","93039","csp_5_5","AT1|1","Female",FALSE,40,368.008474415913
94441,"FT.4.1","EDU1-5","93039","csp_4_7","AT1|1","Male",FALSE,31,471.064230281185
94453,"FT.1.2","EDU1-2","93045","csp_7_7","AT2|1","Female",FALSE,68,481.067531659907
94454,"FT.3.2","EDU2","93045","csp_6_8","AT1|2","Male",FALSE,20,685.945359960744
94455,"FT.1.2","EDU1-8","93045","csp_3_1","AT1|1","Female",TRUE,24,275.296089654646
94456,"FT.1.2","EDU1-1","93045","csp_7_7","AT2|1","Female",FALSE,77,434.835176374083
94457,"FT.4.2","EDU1-8","93045","csp_8_5","AT2|5","Female",TRUE,45,393.028097537352
94458,"FT.1.1","EDU3","93045","csp_6_8","AT1|1","Male",FALSE,55,492.21567112927
94459,"FT.1.1","EDU1-7","93045","csp_5_5","AT1|1","Male",FALSE,64,321.169128489746
94460,"FT.2.0","EDU1-4","93045","csp_2_1","AT1|1","Male",FALSE,32,604.337041634111
94461,"FT.1.1","EDU1-6","93045","csp_7_5","AT2|1","Male",FALSE,65,283.471441316686
94463,"FT.4.2","EDU1-6","93045","csp_3_8","AT1|1","Male",FALSE,47,213.660676165927
94468,"FT.2.0","EDU1-6","93045","csp_5_2","AT1|1","Male",FALSE,39,291.075710321474
94470,"FT.4.4","EDU1","93045","csp_7_8","AT2|1","Female",FALSE,84,351.550500902682
94471,"FT.4.4","EDU1-7","93045","csp_4_2","AT1|1","Female",FALSE,42,397.800672096573
94472,"FT.3.2","EDU1-7","93045","csp_8_4","AT2|2","Female",TRUE,22,599.305155690832
94476,"FT.4.4","EDU2","93045","csp_7_7","AT2|1","Female",FALSE,68,359.249119495612
94477,"FT.4.4","EDU1-3","93045","csp_5_6","AT1|2","Female",FALSE,56,424.459756657349
94478,"FT.4.4","EDU1-4","93045","csp_8_5","AT2|5","Female",FALSE,32,662.559235609765
94479,"FT.4.4","EDU1","93045","csp_8_6","AT2|1","Female",FALSE,73,394.007478383457
94481,"FT.3.2","EDU1","93045","csp_7_8","AT2|1","Female",FALSE,69,366.347157294939
94482,"FT.3.2","EDU1-3","93045","csp_8_4","AT2|2","Male",FALSE,22,529.041829086127
94487,"FT.4.4","EDU1-2","93045","csp_7_7","AT2|1","Female",FALSE,90,424.167901197104
94488,"FT.4.1","EDU3","93046","csp_8_4","AT2|2","Male",TRUE,16,563.023111710969
94489,"FT.4.1","EDU1-7","93046","csp_4_5","AT1|1","Female",FALSE,45,346.97435283193
94491,"FT.4.3","EDU1-3","93046","csp_6_3","AT1|2","Male",FALSE,45,572.416897040151
94494,"FT.4.4","EDU3","93046","csp_7_7","AT2|1","Female",FALSE,70,445.12332377548
94495,"FT.4.3","EDU1-3","93046","csp_7_4","AT2|1","Male",FALSE,62,316.039212595242
94497,"FT.4.1","EDU1-7","93046","csp_2_1","AT1|1","Male",FALSE,50,338.150821199664
94498,"FT.4.4","EDU2","93046","csp_7_8","AT2|1","Male",FALSE,70,359.932901918481
94500,"FT.4.1","EDU1-7","93046","csp_4_6","AT1|1","Male",FALSE,42,282.622907472171
94503,"FT.1.1","EDU3","93046","csp_6_7","AT1|1","Male",FALSE,34,467.279136639951
94504,"FT.4.4","EDU1-2","93046","csp_7_5","AT2|1","Female",FALSE,72,452.868389739732
94506,"FT.4.1","EDU1-3","93046","csp_5_2","AT1|1","Male",FALSE,57,225.459294850113
94509,"FT.4.1","EDU1-2","93046","csp_8_4","AT2|2","Female",TRUE,21,629.771038533736
94511,"FT.2.0","EDU1-7","93046","csp_3_7","AT1|1","Male",FALSE,38,497.772892668258
94514,"FT.3.2","EDU1-1","93046","csp_5_3","AT1|1","Male",TRUE,17,387.877207527572
94515,"FT.4.3","EDU1-5","93046","csp_5_2","AT1|1","Female",FALSE,49,238.334593772944
94517,"FT.4.1","EDU1-4","93046","csp_5_5","AT1|1","Female",FALSE,46,262.158645375765
94521,"FT.1.2","EDU1-5","93046","csp_5_4","AT1|1","Female",FALSE,28,306.820583321691
94522,"FT.4.1","EDU1-7","93046","csp_6_3","AT1|1","Female",FALSE,34,393.711672817414
94523,"FT.4.4","EDU1-3","93046","csp_7_7","AT2|1","Female",FALSE,72,410.646785286157
94524,"FT.4.1","EDU2","93046","csp_5_5","AT1|1","Male",FALSE,29,181.42732431514
94525,"FT.4.2","EDU3","93046","csp_8_5","AT2|2","Female",TRUE,16,527.738109697032
94526,"FT.4.4","EDU2","93046","csp_8_6","AT2|4","Female",FALSE,65,454.978984962277
94530,"FT.4.1","EDU1-4","93046","csp_5_4","AT1|1","Female",FALSE,58,226.796146890479
94533,"FT.4.4","EDU1","93046","csp_7_8","AT2|1","Male",FALSE,70,386.463535040437
94534,"FT.4.2","EDU1-4","93046","csp_5_6","AT1|1","Male",FALSE,28,232.555564817322
94535,"FT.4.2","EDU1-5","93046","csp_4_6","AT1|2","Female",FALSE,44,335.111996250889
94536,"FT.4.3","EDU1-5","93046","csp_5_5","AT1|1","Female",FALSE,28,279.897756996738
94537,"FT.4.1","EDU1-7","93046","csp_4_6","AT1|1","Male",FALSE,24,227.276203774516
